agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
srdqn,2001,6.011264164798756,3.97,1.8997631431312694,2025-07-30T00:49:20.951029,77,3
srdqn,2002,5.835767171222758,3.93,2.016209314530612,2025-07-30T00:49:21.921935,40,1
srdqn,2003,7.071846844169595,3.88,1.8290981384277882,2025-07-30T00:49:22.905902,68,1
srdqn,2004,7.747245131657758,4.24,1.7499714283381889,2025-07-30T00:49:23.866211,36,3
srdqn,2005,7.72718980776358,4.3,1.8466185312619385,2025-07-30T00:49:24.856450,34,2
srdqn,2006,6.9880547690411845,4.15,1.6454482671904334,2025-07-30T00:49:25.840995,36,2
srdqn,2007,6.330832738214547,3.72,1.7497428382479523,2025-07-30T00:49:26.826918,54,2
srdqn,2008,6.545705392009259,3.92,1.7588632692736523,2025-07-30T00:49:27.807531,35,3
srdqn,2009,6.926649654079163,4.13,1.8366001197865582,2025-07-30T00:49:28.786876,15,3
srdqn,2010,6.932564218158883,3.96,1.72580416038437,2025-07-30T00:49:29.872112,78,2
srdqn,2011,7.0479035890464266,4.16,1.95816240388789,2025-07-30T00:49:30.873112,12,2
srdqn,2012,6.606787434038489,4.22,1.775274626642312,2025-07-30T00:49:31.823959,17,3
srdqn,2013,6.3764499015203535,4.18,2.001899098356358,2025-07-30T00:49:32.756465,68,1
srdqn,2014,7.459807878230744,3.98,1.7831432920547916,2025-07-30T00:49:33.725810,42,3
srdqn,2015,6.315524950424556,4.0,1.9026297590440449,2025-07-30T00:49:34.705518,73,1
srdqn,2016,6.344858412436686,4.2,1.794435844492636,2025-07-30T00:49:35.682688,33,1
srdqn,2017,7.719335817855462,4.16,1.7188368159892318,2025-07-30T00:49:36.642579,22,3
srdqn,2018,6.7652967638133825,3.96,1.748828179095934,2025-07-30T00:49:37.631097,12,1
srdqn,2019,6.1161061782035935,4.25,1.8834808201837363,2025-07-30T00:49:38.611348,43,3
srdqn,2020,5.46771149330148,4.37,1.7700564962734948,2025-07-30T00:49:39.582336,56,1
srdqn,2021,6.6640060264595125,4.15,1.8993419913222578,2025-07-30T00:49:40.565166,15,3
srdqn,2022,5.372660284408531,3.82,1.687483333251028,2025-07-30T00:49:41.550178,51,3
srdqn,2023,6.287759707133085,3.94,1.8429324458590444,2025-07-30T00:49:42.528113,22,1
srdqn,2024,6.763282779303456,3.87,1.7980823117977665,2025-07-30T00:49:43.500381,29,1
srdqn,2025,6.66638421721677,4.03,1.808065264308786,2025-07-30T00:49:44.478792,41,2
srdqn,2026,6.093612057477297,4.15,1.7965244223221681,2025-07-30T00:49:45.457544,11,3
srdqn,2027,6.798377413444312,4.03,1.7231076576929254,2025-07-30T00:49:46.430937,31,1
srdqn,2028,7.28346406589946,3.92,1.9009471323527123,2025-07-30T00:49:47.406200,29,1
srdqn,2029,4.739568126889204,3.95,1.835074930350257,2025-07-30T00:49:48.394807,70,1
srdqn,2030,6.906760954765078,4.22,1.8739263592788271,2025-07-30T00:49:49.382531,11,1
srdqn,2031,6.4291452881897495,3.96,1.731588865753069,2025-07-30T00:49:50.366217,19,1
srdqn,2032,2.275087185453911,3.59,1.7498285630312473,2025-07-30T00:49:51.349858,28,3
srdqn,2033,7.512720336881609,4.27,1.7936276090649363,2025-07-30T00:49:52.334105,34,2
srdqn,2034,6.815962153289422,3.88,1.7451647486698787,2025-07-30T00:49:53.305101,10,3
srdqn,2035,6.382077243742778,3.85,1.904599695474091,2025-07-30T00:49:54.290843,13,2
srdqn,2036,6.714692112694425,4.0,1.865475810617763,2025-07-30T00:49:55.277763,20,1
srdqn,2037,6.852946935835173,4.12,1.807097119692243,2025-07-30T00:49:56.265727,48,1
srdqn,2038,7.41529851017025,3.91,1.7668899230002983,2025-07-30T00:49:57.245681,59,1
srdqn,2039,6.0130908725824685,4.0,1.7435595774162693,2025-07-30T00:49:58.236538,75,2
srdqn,2040,5.15687724704382,3.94,1.8320480343047776,2025-07-30T00:49:59.226883,73,3
srdqn,2041,5.078337486077476,3.72,1.72673101553195,2025-07-30T00:50:00.199432,56,3
srdqn,2042,5.162404092289174,4.04,1.777188791321845,2025-07-30T00:50:01.180710,74,2
srdqn,2043,6.2655053064864745,4.09,1.7151967817133984,2025-07-30T00:50:02.169156,41,3
srdqn,2044,6.222966654439899,4.04,1.843474979488466,2025-07-30T00:50:03.147685,46,2
srdqn,2045,5.866916999422043,4.35,1.7909494688572316,2025-07-30T00:50:04.127155,21,3
srdqn,2046,6.881717936249734,4.33,1.760994037468611,2025-07-30T00:50:05.098158,18,1
srdqn,2047,6.869750965625289,4.07,1.8934360300786501,2025-07-30T00:50:06.089329,24,2
srdqn,2048,7.5330789208254805,4.43,1.7277441940287341,2025-07-30T00:50:07.072178,46,1
srdqn,2049,4.973008909707384,3.52,1.6880758276807353,2025-07-30T00:50:08.045328,22,3
srdqn,2050,5.857372415775406,3.96,1.777188791321845,2025-07-30T00:50:09.022171,21,3
srdqn,2051,6.308922823714446,4.03,1.867913274218051,2025-07-30T00:50:09.989218,24,2
srdqn,2052,6.469075949490558,4.05,1.8020821290940099,2025-07-30T00:50:10.970325,70,3
srdqn,2053,0.9883632779179208,3.92,1.8148278155241064,2025-07-30T00:50:11.954925,12,3
