agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
srdqn,4001,7.491156842262432,3.77,1.8047437491234044,2025-07-30T01:23:15.842663,71,3
srdqn,4002,7.806055850724228,3.91,1.8335484722253732,2025-07-30T01:23:16.824605,79,1
srdqn,4003,6.007712606476434,3.91,2.0154155898970316,2025-07-30T01:23:17.796683,69,2
srdqn,4004,6.987429559981083,4.12,1.9610201426808447,2025-07-30T01:23:18.777568,53,3
srdqn,4005,7.613499889669013,3.98,1.7319353336657808,2025-07-30T01:23:19.752001,44,1
srdqn,4006,7.12893793734455,4.06,1.7934324631833782,2025-07-30T01:23:20.733323,68,1
srdqn,4007,6.807071062868502,4.38,1.730780170905595,2025-07-30T01:23:21.716239,74,2
srdqn,4008,7.668870314910125,4.08,1.8258148865643526,2025-07-30T01:23:22.701531,13,1
srdqn,4009,6.915902850414337,4.09,1.778173219908567,2025-07-30T01:23:23.678242,24,2
srdqn,4010,7.145581723699679,3.91,1.9702537907589468,2025-07-30T01:23:24.749546,50,2
srdqn,4011,7.44921215056468,4.07,1.6078246173012776,2025-07-30T01:23:25.735434,65,1
srdqn,4012,7.443674332312833,3.69,1.71286310019219,2025-07-30T01:23:26.693292,15,1
srdqn,4013,7.196152027334527,3.76,1.7895250766614028,2025-07-30T01:23:27.659927,72,3
srdqn,4014,6.305045232608314,4.24,1.860752535938081,2025-07-30T01:23:28.659560,60,1
srdqn,4015,6.564336224417023,3.84,1.781684596105607,2025-07-30T01:23:29.640490,31,3
srdqn,4016,6.91783949051054,4.04,1.8704010265181101,2025-07-30T01:23:30.625074,57,2
srdqn,4017,7.033614288285865,3.89,1.714030338121236,2025-07-30T01:23:31.608820,75,1
srdqn,4018,6.229301966190249,4.15,1.8887826767524103,2025-07-30T01:23:32.585172,50,2
srdqn,4019,6.363410266069042,4.26,1.7811232411037705,2025-07-30T01:23:33.562768,60,2
srdqn,4020,7.3085969646571565,3.97,1.7745703705404303,2025-07-30T01:23:34.534707,46,1
srdqn,4021,6.9280964068856035,4.25,1.9868316486305526,2025-07-30T01:23:35.510766,66,3
srdqn,4022,6.599112204012558,3.98,1.7605680901345448,2025-07-30T01:23:36.486121,30,2
srdqn,4023,6.11994947897315,4.02,1.760568090134545,2025-07-30T01:23:37.459513,71,3
srdqn,4024,7.7849732301466,3.79,1.7452506983238825,2025-07-30T01:23:38.436748,61,3
srdqn,4025,7.190348895926617,4.05,1.69336942218761,2025-07-30T01:23:39.419996,63,1
srdqn,4026,5.943817474707592,4.3,1.6340134638368191,2025-07-30T01:23:40.404652,43,2
srdqn,4027,6.915413494886919,4.26,1.8418468991748476,2025-07-30T01:23:41.374694,26,2
srdqn,4028,5.43551354002041,4.0,1.8110770276274832,2025-07-30T01:23:42.342389,72,3
srdqn,4029,5.651974447794517,4.02,1.8546158631910816,2025-07-30T01:23:43.329084,14,1
srdqn,4030,7.437254948013665,4.23,1.7880436236289092,2025-07-30T01:23:44.309165,37,1
srdqn,4031,6.519724900623775,3.96,1.7939899665271264,2025-07-30T01:23:45.289895,39,1
srdqn,4032,7.22150923538206,3.99,1.9874355335456795,2025-07-30T01:23:46.269085,10,1
srdqn,4033,7.037389246657556,3.81,1.6229294500994185,2025-07-30T01:23:47.244360,16,2
srdqn,4034,6.231606604926391,4.12,1.914575671003891,2025-07-30T01:23:48.220792,45,3
srdqn,4035,6.751894660170219,3.93,1.8069587709740365,2025-07-30T01:23:49.193117,78,1
srdqn,4036,7.457343988948656,3.83,1.9238243163033362,2025-07-30T01:23:50.172438,78,2
srdqn,4037,6.474482039249193,4.01,1.997473404078262,2025-07-30T01:23:51.146615,54,2
srdqn,4038,5.832788638487391,3.73,1.886027571378531,2025-07-30T01:23:52.124558,26,2
srdqn,4039,7.382805068273853,3.98,1.6430459518832696,2025-07-30T01:23:53.109904,43,2
srdqn,4040,7.356266393745966,3.91,1.8444240293381564,2025-07-30T01:23:54.082593,47,1
srdqn,4041,7.639426359927044,4.04,1.7939899665271266,2025-07-30T01:23:55.059943,49,3
srdqn,4042,7.360991321746139,4.37,1.7587211262732931,2025-07-30T01:23:56.040761,25,1
srdqn,4043,6.595712806893108,3.93,1.9761325866449346,2025-07-30T01:23:57.020740,68,1
srdqn,4044,5.541132432824517,3.56,1.7850490189347743,2025-07-30T01:23:58.009975,24,2
srdqn,4045,5.964554855520909,3.61,1.731444483660969,2025-07-30T01:23:58.984985,62,2
srdqn,4046,6.296314435822611,4.1,1.8841443681416774,2025-07-30T01:23:59.964088,45,1
srdqn,4047,7.526484582857254,4.04,1.7315888657530691,2025-07-30T01:24:00.952139,65,1
srdqn,4048,6.698439901674237,4.02,1.897261183917491,2025-07-30T01:24:01.928284,15,2
srdqn,4049,7.20100976712722,3.65,1.82414363469547,2025-07-30T01:24:02.900029,43,2
srdqn,4050,7.5796476002292055,3.82,1.6696107330752281,2025-07-30T01:24:03.884627,14,3
srdqn,4051,7.512447317407207,3.98,1.8599999999999997,2025-07-30T01:24:04.863471,71,1
srdqn,4052,7.038291834101473,4.32,1.826909959467078,2025-07-30T01:24:05.837910,75,2
srdqn,4053,7.212048571385278,4.05,2.0414455662593602,2025-07-30T01:24:06.828768,64,3
srdqn,4054,6.930984405572768,3.98,1.8972611839174909,2025-07-30T01:24:07.801460,34,2
srdqn,4055,7.245964683652962,3.88,1.888279640307547,2025-07-30T01:24:08.774002,27,2
srdqn,4056,6.630929017202779,4.65,1.82414363469547,2025-07-30T01:24:09.753223,69,1
srdqn,4057,6.577078838535206,4.15,1.7965244223221681,2025-07-30T01:24:10.731945,21,3
srdqn,4058,6.574389141361412,4.22,2.0178206064960285,2025-07-30T01:24:11.724274,71,3
srdqn,4059,7.118841708379099,3.99,1.705842900152297,2025-07-30T01:24:12.708686,14,3
srdqn,4060,7.622895410878378,4.16,1.88,2025-07-30T01:24:13.966982,56,1
srdqn,4061,7.399481980434644,4.21,1.8563135511006756,2025-07-30T01:24:14.979086,27,3
srdqn,4062,6.359406734896965,4.08,1.879787222001469,2025-07-30T01:24:15.941679,67,2
srdqn,4063,6.882456645807622,4.22,2.0716177253537875,2025-07-30T01:24:16.899795,53,3
srdqn,4064,6.893352536869074,4.03,1.8355108280802923,2025-07-30T01:24:17.886486,41,3
srdqn,4065,6.935812813570308,4.05,1.7684739183827396,2025-07-30T01:24:18.873408,23,1
srdqn,4066,6.813398420733156,4.0,1.7492855684535902,2025-07-30T01:24:19.852009,78,1
srdqn,4067,7.470810211079175,4.18,1.74,2025-07-30T01:24:20.818507,37,1
srdqn,4068,6.864628331940477,4.08,1.8903967837467348,2025-07-30T01:24:21.802906,22,2
srdqn,4069,7.486527073969335,3.85,1.7514279888136994,2025-07-30T01:24:22.784893,71,2
srdqn,4070,6.35008084095214,4.07,1.8124844826921966,2025-07-30T01:24:23.764697,40,1
srdqn,4071,6.705508595363674,4.22,1.8578482176970217,2025-07-30T01:24:24.741673,51,1
srdqn,4072,7.097503237347811,4.3,1.711724276862369,2025-07-30T01:24:25.722251,42,1
srdqn,4073,7.664943742012153,4.01,1.7860291151042302,2025-07-30T01:24:26.699295,21,1
srdqn,4074,7.000857643496243,4.42,1.8610749581894868,2025-07-30T01:24:27.675915,28,2
srdqn,4075,7.338814526355687,4.1,1.9052558883257649,2025-07-30T01:24:28.659518,39,2
srdqn,4076,6.824764291722439,3.74,1.7182549286994637,2025-07-30T01:24:29.633372,32,2
srdqn,4077,5.931880895699455,4.05,1.7965244223221681,2025-07-30T01:24:30.619825,17,1
srdqn,4078,7.710864934520254,3.91,1.697615975419647,2025-07-30T01:24:31.603146,15,3
srdqn,4079,6.919724662732988,4.05,1.7684739183827398,2025-07-30T01:24:32.578178,22,3
srdqn,4080,7.463228297000335,4.14,1.9596938536414306,2025-07-30T01:24:33.556369,13,1
srdqn,4081,5.900392584489947,4.26,1.7867288546391138,2025-07-30T01:24:34.537098,63,2
srdqn,4082,7.243069563987739,4.19,1.7070149384232112,2025-07-30T01:24:35.516369,32,2
srdqn,4083,7.370483799473567,4.0,1.8110770276274832,2025-07-30T01:24:36.487167,34,1
srdqn,4084,6.619964786567348,4.21,1.7509711591000006,2025-07-30T01:24:37.468846,14,3
srdqn,4085,7.218778297945624,3.99,1.9874355335456795,2025-07-30T01:24:38.451162,35,2
srdqn,4086,6.819082410465593,3.86,1.743674281510168,2025-07-30T01:24:39.424581,17,1
srdqn,4087,6.731480196829694,4.13,1.7067805951556867,2025-07-30T01:24:40.390265,30,3
srdqn,4088,7.748917168102728,3.87,1.6288339387426825,2025-07-30T01:24:41.377346,65,2
srdqn,4089,7.072522134001445,4.03,1.8300546439929055,2025-07-30T01:24:42.361469,34,3
srdqn,4090,7.561851847542108,3.86,1.5938632312717425,2025-07-30T01:24:43.354583,30,3
srdqn,4091,7.095640647043417,4.04,1.743100685560074,2025-07-30T01:24:44.347354,25,3
srdqn,4092,7.512438280618436,4.04,1.8051038751274124,2025-07-30T01:24:45.337097,72,1
