agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
ewa_pd90_pf1,1,-103.0451938819705,4.16,1.695405556201819,2025-07-30T01:28:26.184427,61,2
ewa_pd90_pf1,2,-109.33194519606309,4.14,1.7721173776022854,2025-07-30T01:28:26.191408,71,2
ewa_pd90_pf1,3,-102.02232701332588,4.12,1.812622409659552,2025-07-30T01:28:26.199387,58,3
ewa_pd90_pf1,4,-102.94459902514507,3.99,1.7058429001522972,2025-07-30T01:28:26.207337,45,3
ewa_pd90_pf1,5,-109.01129542949904,4.03,1.8463748265181694,2025-07-30T01:28:26.215315,30,1
ewa_pd90_pf1,6,-102.51191155681406,4.14,2.0298768435548005,2025-07-30T01:28:26.222297,27,3
ewa_pd90_pf1,7,-109.00803146233429,3.9,1.8138357147217052,2025-07-30T01:28:26.230275,39,1
ewa_pd90_pf1,8,-104.84819668739014,4.26,1.8309560344257316,2025-07-30T01:28:26.237257,51,1
ewa_pd90_pf1,9,-107.47752227930978,4.04,1.8596773913773323,2025-07-30T01:28:26.244238,52,1
ewa_pd90_pf1,10,-113.36209505522282,4.04,1.8106352476410041,2025-07-30T01:28:26.252244,42,3
ewa_pd90_pf1,11,-111.51235140244502,3.9,1.824828759089466,2025-07-30T01:28:26.259198,61,2
ewa_pd90_pf1,12,-103.35327200793915,4.02,1.9077735714701574,2025-07-30T01:28:26.266179,61,2
ewa_pd90_pf1,13,-107.59832197533296,4.05,1.7628102563804193,2025-07-30T01:28:26.273161,10,2
ewa_pd90_pf1,14,-102.08945711656413,3.82,1.74,2025-07-30T01:28:26.281139,21,3
ewa_pd90_pf1,15,-115.39338981360343,3.98,1.8813824704190265,2025-07-30T01:28:26.377029,13,3
ewa_pd90_pf1,16,-111.18172900852258,3.59,1.8552358340653081,2025-07-30T01:28:26.857909,76,2
ewa_pd90_pf1,17,-109.59667431616384,4.37,1.6471490521504117,2025-07-30T01:28:27.301721,75,3
ewa_pd90_pf1,18,-105.13380491610458,3.96,1.7545369759569047,2025-07-30T01:28:27.765481,66,2
ewa_pd90_pf1,19,-111.59268338012882,4.46,1.8353201355621855,2025-07-30T01:28:28.219267,47,1
ewa_pd90_pf1,20,-109.6150061047766,4.13,1.7126295571430503,2025-07-30T01:28:28.682030,58,2
ewa_pd90_pf1,21,-112.11939746698725,4.17,1.7835638480301175,2025-07-30T01:28:29.168728,64,1
ewa_pd90_pf1,22,-106.69831485418018,4.42,1.9451478092936791,2025-07-30T01:28:29.626505,15,2
ewa_pd90_pf1,23,-109.85101001834867,4.07,1.8234856730997366,2025-07-30T01:28:30.101235,52,2
ewa_pd90_pf1,24,-109.22219037109474,3.81,1.6167560112769026,2025-07-30T01:28:30.564994,71,2
ewa_pd90_pf1,25,-110.42496703408474,4.07,1.8234856730997366,2025-07-30T01:28:31.023768,76,2
ewa_pd90_pf1,26,-108.92083013961843,4.32,1.7825823964125753,2025-07-30T01:28:31.488525,10,1
ewa_pd90_pf1,27,-108.95069494343066,3.85,1.69336942218761,2025-07-30T01:28:31.944323,15,2
ewa_pd90_pf1,28,-110.6322766234285,4.39,1.7543944824354645,2025-07-30T01:28:32.412055,64,2
ewa_pd90_pf1,29,-105.53279131162914,3.84,1.7533967035442948,2025-07-30T01:28:32.857885,22,1
ewa_pd90_pf1,30,-111.49851102917668,4.16,1.8746733048720783,2025-07-30T01:28:33.307661,76,1
ewa_pd90_pf1,31,-110.37614489072023,3.7,1.8788294228055935,2025-07-30T01:28:33.755463,33,2
ewa_pd90_pf1,32,-108.6182313315103,3.59,1.8005277004256277,2025-07-30T01:28:34.221770,56,2
ewa_pd90_pf1,33,-107.20895408608004,3.86,1.5749285698088025,2025-07-30T01:28:34.695682,66,3
ewa_pd90_pf1,34,-106.85830937020266,4.22,1.706341114783325,2025-07-30T01:28:35.171694,49,2
ewa_pd90_pf1,35,-111.84353254550479,4.09,1.8552358340653083,2025-07-30T01:28:35.638124,74,2
ewa_pd90_pf1,36,-106.60613461152799,4.02,1.8492160501142099,2025-07-30T01:28:36.114209,34,3
ewa_pd90_pf1,37,-105.02027340815897,4.42,1.8394564414522026,2025-07-30T01:28:36.579843,40,1
ewa_pd90_pf1,38,-113.79581710511675,4.02,1.7998888854593218,2025-07-30T01:28:37.053966,60,3
ewa_pd90_pf1,39,-102.67650332466557,4.26,1.7413787640832192,2025-07-30T01:28:37.531971,58,3
ewa_pd90_pf1,40,-107.19476011242321,4.08,1.7758378304338491,2025-07-30T01:28:37.997684,44,1
ewa_pd90_pf1,41,-110.20855693240512,4.26,1.775499929597295,2025-07-30T01:28:38.482422,60,1
ewa_pd90_pf1,42,-111.39894947216864,4.05,1.935846068260594,2025-07-30T01:28:38.960311,42,1
ewa_pd90_pf1,43,-106.76429027894581,3.91,1.817113094994365,2025-07-30T01:28:39.449002,51,3
ewa_pd90_pf1,44,-111.29822239140768,4.17,1.8496215829190574,2025-07-30T01:28:39.930770,51,1
ewa_pd90_pf1,45,-104.69926721112955,4.1,1.8734993995195195,2025-07-30T01:28:40.407624,38,1
ewa_pd90_pf1,46,-114.73468805968805,4.13,1.809171080909708,2025-07-30T01:28:40.899537,43,3
ewa_pd90_pf1,47,-103.74932697415792,3.94,1.8537529500987988,2025-07-30T01:28:41.389640,21,2
ewa_pd90_pf1,48,-108.47916426421588,4.54,1.971902634513175,2025-07-30T01:28:41.872717,60,1
ewa_pd90_pf1,49,-104.12182519192731,3.89,1.832457366489054,2025-07-30T01:28:42.357551,38,2
ewa_pd90_pf1,50,-111.2445005642191,3.98,1.7718916445426338,2025-07-30T01:28:42.845665,58,2
ewa_pd90_pf1,51,-101.83669674396943,3.75,1.7684739183827394,2025-07-30T01:28:43.342489,24,3
ewa_pd90_pf1,52,-110.43831641882238,3.93,1.8987100884547907,2025-07-30T01:28:43.826215,52,3
ewa_pd90_pf1,53,-100.14277685286511,4.26,2.047535103484187,2025-07-30T01:28:44.319523,60,2
ewa_pd90_pf1,54,-107.14909089416248,3.78,1.6160445538412611,2025-07-30T01:28:44.819650,18,2
ewa_pd90_pf1,55,-98.12686652697964,4.32,1.6785708206685828,2025-07-30T01:28:45.312229,33,3
ewa_pd90_pf1,56,-112.75381258895356,4.08,2.018316129846858,2025-07-30T01:28:45.804157,33,1
ewa_pd90_pf1,57,-106.67399790751294,3.91,1.9292226413765725,2025-07-30T01:28:46.298202,23,1
ewa_pd90_pf1,58,-108.81310813679808,3.99,1.797192254601605,2025-07-30T01:28:46.801646,74,2
ewa_pd90_pf1,59,-108.53258956086981,4.18,1.878190618654028,2025-07-30T01:28:47.303070,15,2
ewa_pd90_pf1,60,-114.34906408659637,4.21,1.8777380008936282,2025-07-30T01:28:47.808705,29,1
ewa_pd90_pf1,61,-105.04432520460273,3.74,1.718254928699464,2025-07-30T01:28:48.307935,65,3
ewa_pd90_pf1,62,-108.14830844280732,4.09,1.7893853693377508,2025-07-30T01:28:48.809627,30,3
ewa_pd90_pf1,63,-101.40004328179518,4.11,1.9125637244285483,2025-07-30T01:28:49.310687,14,2
ewa_pd90_pf1,64,-107.6569022999721,3.66,1.7333205127730993,2025-07-30T01:28:49.817013,41,2
ewa_pd90_pf1,65,-109.43495828678789,4.18,1.8728587773775152,2025-07-30T01:28:50.390838,59,3
ewa_pd90_pf1,66,-105.09981128244884,3.97,1.8300546439929053,2025-07-30T01:28:50.893687,36,1
ewa_pd90_pf1,67,-93.05840865422063,4.1,1.8083141320025127,2025-07-30T01:28:51.424082,49,1
ewa_pd90_pf1,68,-102.16653967495654,4.16,1.9632625906892842,2025-07-30T01:28:51.927736,21,3
ewa_pd90_pf1,69,-111.40669774940896,4.15,1.9306734576307822,2025-07-30T01:28:52.425405,35,1
ewa_pd90_pf1,70,-107.48946583066359,4.08,1.8475930287809597,2025-07-30T01:28:52.930056,50,3
ewa_pd90_pf1,71,-105.69751117135974,4.31,1.9062790981385698,2025-07-30T01:28:53.458642,40,1
ewa_pd90_pf1,72,-112.30773677449534,3.87,1.7473122216707582,2025-07-30T01:28:53.964585,28,1
ewa_pd90_pf1,73,-115.00721604384111,4.07,1.8234856730997366,2025-07-30T01:28:54.500152,77,3
ewa_pd90_pf1,74,-113.32834964766822,4.14,1.7493998971075768,2025-07-30T01:28:55.006798,75,3
ewa_pd90_pf1,75,-96.63518435477778,4.2,1.9849433241279208,2025-07-30T01:28:55.516435,17,2
ewa_pd90_pf1,76,-99.33374581636014,4.12,1.8882796403075472,2025-07-30T01:28:56.021085,38,2
ewa_pd90_pf1,77,-108.80360099765181,4.13,1.9730940170199698,2025-07-30T01:28:56.516556,28,2
ewa_pd90_pf1,78,-106.34330764380724,4.03,1.8025260053602556,2025-07-30T01:28:57.009238,25,1
ewa_pd90_pf1,79,-111.67553129949474,3.98,1.8972611839174909,2025-07-30T01:28:57.525213,64,2
ewa_pd90_pf1,80,-98.42245117460189,4.22,1.9317349714699479,2025-07-30T01:28:58.045481,51,2
ewa_pd90_pf1,81,-108.13979315575747,3.91,1.6679028748701166,2025-07-30T01:28:58.571343,53,1
