agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
ewa_pd80_pf5,2001,5.443857614971306,3.71,1.9198697872512085,2025-07-30T11:47:41.552936,58,8
ewa_pd80_pf5,2002,7.635482675292459,4.3,1.8303005217723125,2025-07-30T11:47:42.501464,16,1
ewa_pd80_pf5,2003,5.043539618328629,3.99,1.9621162045098146,2025-07-30T11:47:43.425106,64,10
ewa_pd80_pf5,2004,6.42124478078432,3.85,1.9563997546513854,2025-07-30T11:47:44.421610,49,5
ewa_pd80_pf5,2005,6.182562083460837,4.19,1.8691976888494166,2025-07-30T11:47:45.341810,68,4
ewa_pd80_pf5,2006,6.075100818170627,3.74,1.8254862365956093,2025-07-30T11:47:46.260653,32,2
ewa_pd80_pf5,2007,7.1666314987013156,3.97,1.7913961036018808,2025-07-30T11:47:47.193920,34,4
ewa_pd80_pf5,2008,7.39411851431958,3.98,1.7434448657758006,2025-07-30T11:47:48.135528,62,3
ewa_pd80_pf5,2009,6.845313169653693,3.96,1.73735431043872,2025-07-30T11:47:49.062534,26,1
ewa_pd80_pf5,2010,4.789883050333705,3.86,1.9132171857894231,2025-07-30T11:47:49.979981,77,2
ewa_pd80_pf5,2011,6.2914443533446835,3.92,1.8583863968507732,2025-07-30T11:47:50.903901,17,6
ewa_pd80_pf5,2012,5.1167714368065065,3.88,1.8508376482014837,2025-07-30T11:47:51.823755,49,4
ewa_pd80_pf5,2013,6.648513834842162,4.06,1.8858419870180003,2025-07-30T11:47:52.738535,18,3
ewa_pd80_pf5,2014,6.3617770030970044,3.97,1.7858051405458546,2025-07-30T11:47:53.655022,47,2
ewa_pd80_pf5,2015,7.133867953042179,3.93,1.704435390385919,2025-07-30T11:47:54.676465,47,10
ewa_pd80_pf5,2016,7.3129812446375855,3.88,1.8399999999999999,2025-07-30T11:47:55.635299,31,8
ewa_pd80_pf5,2017,6.284101439755168,4.19,1.8149104661112072,2025-07-30T11:47:56.577778,51,6
ewa_pd80_pf5,2018,7.6568356272350915,4.18,1.790977386791916,2025-07-30T11:47:57.522254,55,8
ewa_pd80_pf5,2019,7.035258028001884,4.11,1.7600852252092793,2025-07-30T11:47:58.649299,25,4
ewa_pd80_pf5,2020,6.469086604280632,3.87,1.7700564962734944,2025-07-30T11:47:59.597411,70,3
ewa_pd80_pf5,2021,7.825838994634031,4.02,1.8383688422076785,2025-07-30T11:48:00.534443,15,3
ewa_pd80_pf5,2022,7.627909687362763,4.03,1.6398475538903,2025-07-30T11:48:01.509630,19,5
ewa_pd80_pf5,2023,6.308583255484217,4.12,1.710438540258024,2025-07-30T11:48:02.428269,40,9
ewa_pd80_pf5,2024,8.758488173465222,3.87,1.7925122035846788,2025-07-30T11:48:03.349298,51,9
ewa_pd80_pf5,2025,5.133548633743073,4.21,1.9302590499723087,2025-07-30T11:48:04.258288,70,9
ewa_pd80_pf5,2026,6.3164100606848645,3.82,1.7168575945604807,2025-07-30T11:48:05.189467,62,9
ewa_pd80_pf5,2027,6.606544508089302,3.8,1.8220867158288598,2025-07-30T11:48:06.129525,68,4
ewa_pd80_pf5,2028,6.382764402123817,4.05,1.8405162319305963,2025-07-30T11:48:07.049829,52,2
ewa_pd80_pf5,2029,7.854466429331199,4.3,1.7916472867168918,2025-07-30T11:48:07.965971,63,5
ewa_pd80_pf5,2030,8.608867927693222,4.2,1.9442222095223582,2025-07-30T11:48:08.890595,50,4
ewa_pd80_pf5,2031,7.780141024641396,4.19,1.741809404039374,2025-07-30T11:48:09.815278,22,9
ewa_pd80_pf5,2032,5.49214747232916,3.63,1.7067805951556867,2025-07-30T11:48:10.727675,32,9
ewa_pd80_pf5,2033,6.19726336752959,3.94,1.7653328298085889,2025-07-30T11:48:11.659078,37,5
ewa_pd80_pf5,2034,6.273082273179718,3.84,1.8639742487491613,2025-07-30T11:48:12.569343,18,2
ewa_pd80_pf5,2035,7.593683467662439,4.15,1.8459414941974732,2025-07-30T11:48:13.481151,38,9
ewa_pd80_pf5,2036,5.983266851287745,3.92,1.9681463360228069,2025-07-30T11:48:14.391581,46,3
ewa_pd80_pf5,2037,5.6675638589024375,4.06,1.9688575367456123,2025-07-30T11:48:15.312237,15,6
ewa_pd80_pf5,2038,4.246115736685156,4.02,1.7943243853885507,2025-07-30T11:48:16.251521,44,5
ewa_pd80_pf5,2039,4.91328788657176,3.79,1.7960790628477354,2025-07-30T11:48:17.176881,18,1
ewa_pd80_pf5,2040,5.9759968233208545,4.31,1.7927353401994393,2025-07-30T11:48:18.091004,71,6
ewa_pd80_pf5,2041,5.591879601423139,3.71,1.8237050200073475,2025-07-30T11:48:19.029359,48,9
ewa_pd80_pf5,2042,5.049937832327258,4.2,1.949358868961793,2025-07-30T11:48:19.959042,37,9
ewa_pd80_pf5,2043,5.978452987117625,4.35,1.8728320800328042,2025-07-30T11:48:20.877636,41,3
ewa_pd80_pf5,2044,7.240535378283807,3.84,1.6475436261295178,2025-07-30T11:48:21.796627,58,1
ewa_pd80_pf5,2045,7.94420419552215,3.99,1.819313057172954,2025-07-30T11:48:22.720930,17,1
ewa_pd80_pf5,2046,7.450202005715037,4.18,1.7514565367145143,2025-07-30T11:48:23.644437,59,7
ewa_pd80_pf5,2047,7.601058992186445,4.03,1.7858051405458548,2025-07-30T11:48:24.560059,31,5
ewa_pd80_pf5,2048,7.161991464586809,3.95,1.6393596310755,2025-07-30T11:48:25.484717,13,9
ewa_pd80_pf5,2049,5.927285067050944,4.16,1.7872884490199115,2025-07-30T11:48:26.410352,40,4
ewa_pd80_pf5,2050,6.9141073360364915,3.83,1.6495757030218405,2025-07-30T11:48:27.324502,54,1
ewa_pd80_pf5,2051,4.407382598864708,3.92,1.947716611830376,2025-07-30T11:48:28.244976,14,7
ewa_pd80_pf5,2052,7.6175261986122225,4.01,1.8573906428104991,2025-07-30T11:48:29.160164,24,2
ewa_pd80_pf5,2053,3.312924772290281,3.64,1.7861690849412883,2025-07-30T11:48:30.088553,16,8
ewa_pd80_pf5,2054,8.493060567106117,4.04,1.9386593305684217,2025-07-30T11:48:31.027468,42,8
ewa_pd80_pf5,2055,7.482315950295263,4.4,1.805547008526779,2025-07-30T11:48:31.946915,51,4
ewa_pd80_pf5,2056,6.633671045574239,4.06,1.853752950098799,2025-07-30T11:48:32.877010,21,4
ewa_pd80_pf5,2057,6.200977047873365,4.3,2.118962010041709,2025-07-30T11:48:33.799358,54,3
ewa_pd80_pf5,2058,8.187945085561683,4.18,1.7284675293449976,2025-07-30T11:48:34.803651,10,8
ewa_pd80_pf5,2059,4.180964501238499,4.27,1.9892460883460348,2025-07-30T11:48:35.719621,41,2
ewa_pd80_pf5,2060,7.326928187739911,4.12,1.8070971196922427,2025-07-30T11:48:36.633245,36,2
ewa_pd80_pf5,2061,8.382074803091875,3.99,1.7521130100538607,2025-07-30T11:48:37.554569,71,7
ewa_pd80_pf5,2062,6.829258604022855,4.36,1.8249383551232627,2025-07-30T11:48:38.487271,25,5
ewa_pd80_pf5,2063,7.165139369691505,4.01,1.9672061406980204,2025-07-30T11:48:39.409650,32,1
ewa_pd80_pf5,2064,6.74304977652248,4.18,1.9410306540598476,2025-07-30T11:48:40.314383,30,6
ewa_pd80_pf5,2065,6.5719050042542255,4.06,1.7367786272291585,2025-07-30T11:48:41.331932,38,3
ewa_pd80_pf5,2066,6.946757225116402,4.09,1.8925908168434085,2025-07-30T11:48:42.250849,22,1
ewa_pd80_pf5,2067,6.914031412429527,3.69,1.8093921631310332,2025-07-30T11:48:43.173306,73,5
ewa_pd80_pf5,2068,6.7977090224712065,3.83,1.6796130506756606,2025-07-30T11:48:44.129748,11,8
ewa_pd80_pf5,2069,6.768609484768289,4.19,1.8093921631310335,2025-07-30T11:48:45.149317,19,9
ewa_pd80_pf5,2070,7.502714412999898,3.99,1.6822306619485927,2025-07-30T11:48:46.079027,70,9
ewa_pd80_pf5,2071,6.7575889643164055,4.22,1.9625493624365224,2025-07-30T11:48:47.010444,64,5
ewa_pd80_pf5,2072,6.016691010576326,4.26,1.825486236595609,2025-07-30T11:48:47.980162,56,4
ewa_pd80_pf5,2073,6.687158764306263,3.9,1.7578395831246945,2025-07-30T11:48:48.890167,71,2
ewa_pd80_pf5,2074,6.441845889087878,3.69,1.8476742137076005,2025-07-30T11:48:49.817372,34,3
ewa_pd80_pf5,2075,6.506182770561843,3.78,1.7525980714356617,2025-07-30T11:48:50.746930,69,2
ewa_pd80_pf5,2076,6.463797324922373,4.39,1.80496537362909,2025-07-30T11:48:51.670656,11,4
ewa_pd80_pf5,2077,7.462824137854145,4.03,1.621449968392488,2025-07-30T11:48:52.588791,70,6
ewa_pd80_pf5,2078,5.77976894767701,4.43,1.845291304916381,2025-07-30T11:48:53.507015,37,2
ewa_pd80_pf5,2079,7.061326069163429,3.91,1.7441043546760613,2025-07-30T11:48:54.419339,64,2
ewa_pd80_pf5,2080,5.801234625538336,3.74,1.8418468991748473,2025-07-30T11:48:55.342850,52,3
ewa_pd80_pf5,2081,7.106472852547889,4.15,1.86748493969831,2025-07-30T11:48:56.265182,30,4
ewa_pd80_pf5,2082,7.650425682364105,3.97,1.6459343850834396,2025-07-30T11:48:57.177947,30,3
ewa_pd80_pf5,2083,7.579921855546979,3.99,1.6940779202858411,2025-07-30T11:48:58.086296,21,2
ewa_pd80_pf5,2084,6.405944246558588,4.42,1.8717905865774622,2025-07-30T11:48:59.007148,14,2
ewa_pd80_pf5,2085,6.833174923229993,4.27,2.0290638235403047,2025-07-30T11:48:59.918847,20,8
ewa_pd80_pf5,2086,7.704486651053568,4.32,1.8594622878671137,2025-07-30T11:49:00.820471,12,2
ewa_pd80_pf5,2087,6.740097905650196,3.81,1.9426528253910937,2025-07-30T11:49:01.737309,30,3
ewa_pd80_pf5,2088,7.022943368719915,4.0,1.7262676501632068,2025-07-30T11:49:02.641762,43,6
ewa_pd80_pf5,2089,7.622471553180195,4.2,1.6733200530681511,2025-07-30T11:49:03.526263,47,2
ewa_pd80_pf5,2090,6.713045685496466,4.01,1.8573906428104994,2025-07-30T11:49:04.472305,49,2
ewa_pd80_pf5,2091,6.9527253718263085,4.08,1.9062004091910167,2025-07-30T11:49:05.378990,70,4
ewa_pd80_pf5,2092,5.874559409499865,3.68,1.8104143172213374,2025-07-30T11:49:06.291640,28,2
ewa_pd80_pf5,2093,6.462231400329317,4.15,1.8834808201837365,2025-07-30T11:49:07.209880,42,9
ewa_pd80_pf5,2094,6.9254269419290635,4.03,1.8300546439929055,2025-07-30T11:49:08.678067,35,6
ewa_pd80_pf5,2095,6.323870825682343,3.98,1.7718916445426338,2025-07-30T11:49:09.746246,51,5
ewa_pd80_pf5,2096,8.225653642799521,4.03,1.867913274218051,2025-07-30T11:49:10.661792,26,4
