agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
srdqn,3001,7.005051013626106,4.05,1.7853571071357126,2025-07-30T08:09:01.948742,23,3
srdqn,3002,7.217781529788009,4.27,1.9383240183209822,2025-07-30T08:09:02.923261,30,1
srdqn,3003,4.591604675592177,3.84,2.0431348462595413,2025-07-30T08:09:03.900095,58,5
srdqn,3004,6.258538159546043,4.12,1.8776581158453738,2025-07-30T08:09:04.899101,39,9
srdqn,3005,6.201437143046229,3.89,1.8433393610510245,2025-07-30T08:09:05.871025,67,10
srdqn,3006,6.24178569684721,3.9,1.7748239349298849,2025-07-30T08:09:06.856076,61,6
srdqn,3007,6.950212017203521,4.23,1.948614892686598,2025-07-30T08:09:07.836146,28,10
srdqn,3008,6.434097096819569,3.88,1.7451647486698785,2025-07-30T08:09:08.818786,49,4
srdqn,3009,5.084733307139376,3.84,1.8532134253776602,2025-07-30T08:09:09.791187,65,2
srdqn,3010,6.900402260686568,4.17,1.9547634127945,2025-07-30T08:09:10.863367,26,6
srdqn,3011,6.79327349989846,3.92,1.781460075331468,2025-07-30T08:09:11.858552,60,1
srdqn,3012,7.0006434222206915,3.85,1.8459414941974734,2025-07-30T08:09:12.863049,37,4
srdqn,3013,5.852361578394652,4.24,1.8062115047801017,2025-07-30T08:09:13.799501,69,9
srdqn,3014,6.108842277306054,4.04,1.8271288952889995,2025-07-30T08:09:14.855189,65,8
srdqn,3015,7.5040634537025825,4.27,1.713796954134299,2025-07-30T08:09:15.833396,44,1
srdqn,3016,6.204407043980327,3.87,1.9882404281172839,2025-07-30T08:09:16.803122,62,2
srdqn,3017,6.217722308636082,4.03,1.9362592801585226,2025-07-30T08:09:17.779840,53,8
srdqn,3018,6.726845755674797,3.98,1.708683703907777,2025-07-30T08:09:18.763586,42,7
srdqn,3019,6.354124154188263,3.83,1.8604031821086524,2025-07-30T08:09:19.740576,66,6
srdqn,3020,6.259861528993265,4.17,1.8387767673102682,2025-07-30T08:09:20.723725,19,3
srdqn,3021,6.537204088524968,4.15,1.7399712641305318,2025-07-30T08:09:21.693382,27,2
srdqn,3022,5.690374470644059,4.05,1.7226433176952214,2025-07-30T08:09:22.664464,70,2
srdqn,3023,5.543051508911612,3.94,1.8320480343047776,2025-07-30T08:09:23.653442,14,10
srdqn,3024,2.803913616098988,3.84,1.95816240388789,2025-07-30T08:09:24.625900,14,7
srdqn,3025,6.190921409889062,3.96,1.805103875127412,2025-07-30T08:09:25.600540,27,10
srdqn,3026,6.62472536045014,4.09,1.8925908168434082,2025-07-30T08:09:26.581031,16,5
srdqn,3027,4.06999766253294,3.76,1.7385051049680584,2025-07-30T08:09:27.563414,54,7
srdqn,3028,4.736755564252227,3.67,1.9238243163033364,2025-07-30T08:09:28.533471,56,10
srdqn,3029,4.4024250056068945,4.0,1.8110770276274832,2025-07-30T08:09:29.513807,41,10
srdqn,3030,6.043583928255214,4.1,2.0273134932713295,2025-07-30T08:09:30.500963,28,3
srdqn,3031,7.4724381640775706,3.88,1.6509391266791151,2025-07-30T08:09:31.489855,25,6
srdqn,3032,6.878757600374185,4.24,1.767031408888931,2025-07-30T08:09:32.470323,16,1
