agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
ewa_pd90_pf1,2001,7.08893235697291,3.71,1.9198697872512085,2025-07-30T09:46:46.191746,58,8
ewa_pd90_pf1,2002,6.26478271187741,4.3,1.8303005217723125,2025-07-30T09:46:47.104756,16,1
ewa_pd90_pf1,2003,5.9184389391385785,3.99,1.9621162045098146,2025-07-30T09:46:48.041229,64,10
ewa_pd90_pf1,2004,7.021345596608732,3.85,1.9563997546513854,2025-07-30T09:46:48.961629,49,5
ewa_pd90_pf1,2005,6.667701688203996,4.19,1.8691976888494166,2025-07-30T09:46:49.866097,68,4
ewa_pd90_pf1,2006,4.674644223697205,3.74,1.8254862365956093,2025-07-30T09:46:50.769738,32,2
ewa_pd90_pf1,2007,6.748021421591082,3.97,1.7913961036018808,2025-07-30T09:46:51.686914,34,4
ewa_pd90_pf1,2008,6.936788352028517,3.98,1.7434448657758006,2025-07-30T09:46:52.594323,62,3
ewa_pd90_pf1,2009,6.350226223782958,3.96,1.73735431043872,2025-07-30T09:46:53.515800,26,1
ewa_pd90_pf1,2010,5.307106820206909,3.86,1.9132171857894231,2025-07-30T09:46:54.426992,77,2
ewa_pd90_pf1,2011,7.415812834840671,3.92,1.8583863968507732,2025-07-30T09:46:55.335442,17,6
ewa_pd90_pf1,2012,6.229962877932308,3.88,1.8508376482014837,2025-07-30T09:46:56.237779,49,4
ewa_pd90_pf1,2013,6.315009169190932,4.06,1.8858419870180003,2025-07-30T09:46:57.136582,18,3
ewa_pd90_pf1,2014,6.764649915270422,3.97,1.7858051405458546,2025-07-30T09:46:58.038225,47,2
ewa_pd90_pf1,2015,8.49909941116665,3.93,1.704435390385919,2025-07-30T09:46:59.051438,47,10
ewa_pd90_pf1,2016,8.03021187583219,3.88,1.8399999999999999,2025-07-30T09:46:59.990999,31,8
ewa_pd90_pf1,2017,7.068879706879446,4.19,1.8149104661112072,2025-07-30T09:47:00.910015,51,6
ewa_pd90_pf1,2018,7.561183019602875,4.18,1.790977386791916,2025-07-30T09:47:01.801808,55,8
ewa_pd90_pf1,2019,6.2612409341905675,4.11,1.7600852252092793,2025-07-30T09:47:02.776282,25,4
ewa_pd90_pf1,2020,6.469117812237645,3.87,1.7700564962734944,2025-07-30T09:47:03.695444,70,3
ewa_pd90_pf1,2021,6.482523541313166,4.02,1.8383688422076785,2025-07-30T09:47:04.629764,15,3
ewa_pd90_pf1,2022,8.147061123145667,4.03,1.6398475538903,2025-07-30T09:47:05.535035,19,5
ewa_pd90_pf1,2023,6.186762926938699,4.12,1.710438540258024,2025-07-30T09:47:06.475529,40,9
ewa_pd90_pf1,2024,6.411676974487361,3.87,1.7925122035846788,2025-07-30T09:47:07.409768,51,9
ewa_pd90_pf1,2025,6.155178856485516,4.21,1.9302590499723087,2025-07-30T09:47:08.322167,70,9
ewa_pd90_pf1,2026,7.252419933403137,3.82,1.7168575945604807,2025-07-30T09:47:09.255632,62,9
