agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
srdqn,6001,6.511002387159426,4.24,1.7036431551237485,2025-07-30T09:00:12.343838,73,3
srdqn,6002,5.813107018471779,4.08,1.9270703152713446,2025-07-30T09:00:13.334689,30,7
srdqn,6003,4.600582383389734,4.01,1.7521130100538607,2025-07-30T09:00:14.312881,61,2
srdqn,6004,6.095893050830142,3.89,1.754394482435464,2025-07-30T09:00:15.278836,14,9
srdqn,6005,6.327609111676182,4.12,1.7792133093027378,2025-07-30T09:00:16.256851,17,9
srdqn,6006,5.7670498917359785,3.86,1.9850440801150993,2025-07-30T09:00:17.234061,34,7
srdqn,6007,4.835573296561656,4.39,1.9073279738943694,2025-07-30T09:00:18.212722,45,4
srdqn,6008,4.422503239840891,4.29,2.0410536494663734,2025-07-30T09:00:19.186909,72,8
srdqn,6009,5.72074791125832,4.37,1.8036352181081405,2025-07-30T09:00:20.166026,66,9
srdqn,6010,6.16149603018642,4.23,1.8593278355362726,2025-07-30T09:00:21.245209,33,10
srdqn,6011,7.317639294380787,4.31,1.9426528253910937,2025-07-30T09:00:22.251152,74,1
srdqn,6012,7.364145708596131,4.12,1.8829763673503712,2025-07-30T09:00:23.209490,13,6
srdqn,6013,6.8158670834579445,3.95,1.7399712641305316,2025-07-30T09:00:24.193859,64,1
srdqn,6014,6.44407852925144,4.04,2.004594722132132,2025-07-30T09:00:25.315021,41,9
srdqn,6015,6.234860923587967,3.95,1.6209565077447328,2025-07-30T09:00:26.302956,35,7
srdqn,6016,6.735778521192491,4.16,1.85321342537766,2025-07-30T09:00:27.268745,56,6
srdqn,6017,6.6036639914878235,3.8,1.8384776310850235,2025-07-30T09:00:28.260949,28,2
srdqn,6018,5.960442484654351,4.04,1.7488281790959341,2025-07-30T09:00:29.241205,57,7
srdqn,6019,7.691482237467308,4.02,1.7718916445426338,2025-07-30T09:00:30.209624,11,3
srdqn,6020,7.229252749881135,3.8,1.8601075237738274,2025-07-30T09:00:31.187181,22,7
srdqn,6021,6.561550338961207,3.92,1.8691174387929719,2025-07-30T09:00:32.171400,33,8
srdqn,6022,7.350375788568568,4.08,1.7010584939971936,2025-07-30T09:00:33.149586,26,3
srdqn,6023,6.795596915535996,3.93,1.950666552745497,2025-07-30T09:00:34.134500,18,5
srdqn,6024,6.262902521716816,3.93,1.9455333458977258,2025-07-30T09:00:35.113893,13,10
srdqn,6025,6.684290186551913,4.28,2.0448960853794014,2025-07-30T09:00:36.091606,49,1
srdqn,6026,5.918917388408811,4.01,1.9312949023906212,2025-07-30T09:00:37.076920,63,8
srdqn,6027,6.047386884069071,3.89,1.7882673178247146,2025-07-30T09:00:38.047978,36,10
srdqn,6028,6.186523819280407,4.09,1.7555341067606745,2025-07-30T09:00:39.010133,22,8
srdqn,6029,6.288310117885974,4.11,1.7600852252092793,2025-07-30T09:00:39.983483,52,10
srdqn,6030,6.56563567950771,3.66,1.767597239192232,2025-07-30T09:00:40.976441,21,5
srdqn,6031,5.6865734458055055,3.71,1.6869795493721909,2025-07-30T09:00:41.953278,58,10
srdqn,6032,6.753010167226672,3.78,1.8416297130530885,2025-07-30T09:00:42.940959,25,3
srdqn,6033,7.3918382799093925,3.67,1.85502021552327,2025-07-30T09:00:43.918397,29,5
srdqn,6034,6.736119037039714,4.31,1.665502927046362,2025-07-30T09:00:44.895179,39,8
srdqn,6035,7.319880095523962,4.14,1.9236423784061318,2025-07-30T09:00:45.869027,62,2
srdqn,6036,6.339739323727952,3.91,1.8659849945806102,2025-07-30T09:00:46.842797,22,3
srdqn,6037,6.6697017894101585,4.03,1.8785898967044403,2025-07-30T09:00:47.833018,54,2
srdqn,6038,6.41221498224444,4.02,2.009875618042072,2025-07-30T09:00:48.806794,20,5
srdqn,6039,7.050359579582475,3.93,1.739281460833755,2025-07-30T09:00:49.786800,56,6
srdqn,6040,6.405904052639301,3.96,1.875739854030937,2025-07-30T09:00:50.764691,13,4
srdqn,6041,6.411413761072428,4.26,1.8364095403803589,2025-07-30T09:00:51.749573,39,8
srdqn,6042,4.228086762625565,4.09,2.0104477113319805,2025-07-30T09:00:52.736634,59,4
srdqn,6043,6.420187779646232,4.14,1.8276761201044347,2025-07-30T09:00:53.721414,20,7
srdqn,6044,5.203754085147573,3.96,1.8380424369420854,2025-07-30T09:00:54.691821,62,5
srdqn,6045,6.240919953968256,3.8,1.849324200890693,2025-07-30T09:00:55.669693,12,5
srdqn,6046,7.25253152136269,4.04,1.6365818036383029,2025-07-30T09:00:56.659026,12,5
srdqn,6047,6.901850106280164,4.03,1.705608395851756,2025-07-30T09:00:57.634680,16,6
srdqn,6048,6.667299528861715,4.05,1.7342145196024625,2025-07-30T09:00:58.609978,34,8
srdqn,6049,5.865553460554342,4.02,1.7261517893858582,2025-07-30T09:00:59.588063,23,4
srdqn,6050,5.987443284307039,4.04,1.7715529910222838,2025-07-30T09:01:00.567092,45,6
srdqn,6051,5.526635495790805,3.89,2.0683084876294444,2025-07-30T09:01:01.543950,50,4
srdqn,6052,5.212049752107799,3.99,1.878802810302348,2025-07-30T09:01:02.521215,43,2
srdqn,6053,5.173198632525895,3.88,1.9610201426808447,2025-07-30T09:01:03.496561,56,8
srdqn,6054,5.922818384222198,3.72,1.749742838247952,2025-07-30T09:01:04.472057,50,3
srdqn,6055,6.346446582451085,4.16,1.7533967035442948,2025-07-30T09:01:05.453003,30,4
srdqn,6056,5.903941820935455,4.09,1.7325992035089937,2025-07-30T09:01:06.442606,65,10
srdqn,6057,6.49454352179267,4.05,1.82414363469547,2025-07-30T09:01:07.430803,76,3
srdqn,6058,6.024619973111932,4.07,2.026104636982009,2025-07-30T09:01:08.403276,37,7
srdqn,6059,6.0934655431278335,4.09,1.7034964044576084,2025-07-30T09:01:09.371648,15,7
srdqn,6060,6.656690518137478,4.35,1.9665960439297137,2025-07-30T09:01:10.452509,37,8
srdqn,6061,7.213821651677592,4.02,1.9797979694908268,2025-07-30T09:01:11.455920,11,1
srdqn,6062,6.844909233128502,4.01,1.717527292359571,2025-07-30T09:01:12.419973,14,2
srdqn,6063,4.753686942224916,3.68,1.6845177351396454,2025-07-30T09:01:13.415460,35,4
srdqn,6064,7.231408832878025,4.4,1.8973665961010275,2025-07-30T09:01:14.475519,71,3
srdqn,6065,5.543116263347217,3.89,1.8379064176393747,2025-07-30T09:01:15.457979,62,10
srdqn,6066,5.976917120412498,4.05,1.872832080032804,2025-07-30T09:01:16.442627,18,7
srdqn,6067,6.272470485476207,4.03,1.9821957521899798,2025-07-30T09:01:17.431341,47,7
srdqn,6068,6.423813754862519,3.89,1.816012114497037,2025-07-30T09:01:18.409677,18,8
srdqn,6069,7.22669634360936,4.23,1.7541664687252465,2025-07-30T09:01:19.387907,16,5
srdqn,6070,7.586106210684132,4.24,1.8391302292116238,2025-07-30T09:01:20.358491,23,1
srdqn,6071,6.485591432369479,4.12,2.0113676938839404,2025-07-30T09:01:21.338216,24,6
srdqn,6072,6.659790341750786,4.04,1.7545369759569047,2025-07-30T09:01:22.313238,23,10
srdqn,6073,7.065350710562359,4.17,1.822388542545195,2025-07-30T09:01:23.289933,54,9
srdqn,6074,7.397250860880636,4.31,1.787148566851676,2025-07-30T09:01:24.268019,64,2
