agent_type,episode,cumulative_reward,demand_mean,demand_std,timestamp,disruption_start,disruption_duration
srdqn,1,-108.46912314774825,4.16,1.695405556201819,2025-07-30T07:18:01.351059,61,2
srdqn,2,-110.60116228288403,4.0,1.8275666882497066,2025-07-30T07:18:01.358040,24,6
srdqn,3,-109.78106396663388,4.01,1.8947031429751733,2025-07-30T07:18:01.365022,34,2
srdqn,4,-105.45611836920727,4.17,1.777948255714997,2025-07-30T07:18:01.372068,41,3
srdqn,5,-103.04186111052196,3.97,1.920702996301094,2025-07-30T07:18:01.379049,37,10
srdqn,6,-101.35586779277003,4.18,1.74,2025-07-30T07:18:01.385040,69,8
srdqn,7,-96.10991259559285,3.77,1.7991942641082426,2025-07-30T07:18:01.392017,65,1
srdqn,8,-106.85877646901308,4.1,1.7291616465790585,2025-07-30T07:18:01.398998,27,8
srdqn,9,-113.25832966757207,4.18,1.7685021911210628,2025-07-30T07:18:01.406977,42,9
srdqn,10,-113.80208061021364,3.77,1.8860275713785313,2025-07-30T07:18:01.805418,25,5
srdqn,11,-109.7528351281812,4.11,1.837906417639375,2025-07-30T07:18:02.418138,61,8
srdqn,12,-109.51079950407062,3.84,1.7928747864811976,2025-07-30T07:18:02.919308,75,1
srdqn,13,-109.9155143429334,3.49,1.9722829411623475,2025-07-30T07:18:03.360129,62,2
srdqn,14,-111.38816532342082,4.01,1.7860291151042302,2025-07-30T07:18:03.813424,47,9
srdqn,15,-101.78973937203898,4.29,1.6449620056402519,2025-07-30T07:18:04.319035,62,8
srdqn,16,-103.3844647117762,4.15,1.8131464364468746,2025-07-30T07:18:04.783792,58,6
srdqn,17,-100.15860394657987,4.19,1.8258970398135814,2025-07-30T07:18:05.291459,70,1
srdqn,18,-110.68235257711828,3.77,1.7768230075052498,2025-07-30T07:18:05.773171,55,8
srdqn,19,-102.77803825762085,4.32,1.984338680769994,2025-07-30T07:18:06.367397,26,10
srdqn,20,-104.72351046050383,3.87,1.9730940170199696,2025-07-30T07:18:06.846117,23,5
srdqn,21,-99.66468630382704,3.89,1.859542954599328,2025-07-30T07:18:07.294916,19,9
srdqn,22,-109.02874122632203,4.21,2.0114422686221944,2025-07-30T07:18:07.733706,20,1
srdqn,23,-107.63826667908472,3.85,1.745709025009609,2025-07-30T07:18:08.200015,49,6
srdqn,24,-106.14827303451334,3.97,1.8409508412774092,2025-07-30T07:18:08.658787,67,3
srdqn,25,-100.98899854678449,4.39,1.7770481141488543,2025-07-30T07:18:09.104595,31,1
srdqn,26,-106.42378897488935,3.9,1.841195263952197,2025-07-30T07:18:09.541101,19,10
srdqn,27,-112.9292697577199,4.03,1.977144405449435,2025-07-30T07:18:10.013962,40,10
srdqn,28,-104.07528353854308,4.09,1.7034964044576084,2025-07-30T07:18:10.598194,40,6
srdqn,29,-112.34266040036891,4.1,1.7691806012954132,2025-07-30T07:18:11.235398,50,1
srdqn,30,-110.36786365121527,3.86,1.8167003054989561,2025-07-30T07:18:11.805872,61,10
srdqn,31,-107.71448956208896,3.83,1.789161814928991,2025-07-30T07:18:12.412725,59,4
srdqn,32,-108.52365328779157,3.9,1.6093476939431082,2025-07-30T07:18:13.100885,66,9
srdqn,33,-109.85266417789657,4.06,1.7878478682483026,2025-07-30T07:18:13.735188,74,5
srdqn,34,-107.1076567745948,4.1,1.977371993328519,2025-07-30T07:18:14.197545,71,8
srdqn,35,-108.42088014983723,4.07,1.6447188209539036,2025-07-30T07:18:14.670873,42,7
srdqn,36,-114.02515208849054,4.1,1.8411952639521971,2025-07-30T07:18:15.168556,67,8
srdqn,37,-87.10635504702587,3.88,1.866976164818394,2025-07-30T07:18:15.777252,11,8
srdqn,38,-106.44541676346684,4.21,1.9405926929677952,2025-07-30T07:18:16.275846,76,2
srdqn,39,-111.30288770319343,4.15,1.9968725547715858,2025-07-30T07:18:16.781469,39,5
